"data","url_lists","attendance","venue","year","win","lost","month","day","team","month_num","date"
"140. Sep 6, NYY (73-67) beat KCR, 6-2","/boxes/NYA/NYA201409060.shtml",45262,"Venue: Yankee Stadium III",2014,1,0,"Sep",6,"Yankees",9,"09/06/2014"
"141. Sep 7, NYY (73-68) lost to KCR, 0-2","/boxes/NYA/NYA201409070.shtml",48110,"Venue: Yankee Stadium III",2014,0,1,"Sep",7,"Yankees",9,"09/07/2014"
"142. Sep 9, NYY (73-69) lost to TBR, 3-4","/boxes/NYA/NYA201409090.shtml",31188,"Venue: Yankee Stadium III",2014,0,1,"Sep",9,"Yankees",9,"09/09/2014"
"143. Sep 10, NYY (74-69) beat TBR, 8-5","/boxes/NYA/NYA201409100.shtml",31591,"Venue: Yankee Stadium III",2014,1,0,"Sep",10,"Yankees",9,"09/10/2014"
"144. Sep 11, NYY (75-69) beat TBR, 5-4","/boxes/NYA/NYA201409110.shtml",32627,"Venue: Yankee Stadium III",2014,1,0,"Sep",11,"Yankees",9,"09/11/2014"
"152. Sep 18, NYY (78-74) beat TOR, 3-2","/boxes/NYA/NYA201409180.shtml",34279,"Venue: Yankee Stadium III",2014,1,0,"Sep",18,"Yankees",9,"09/18/2014"
"153. Sep 19, NYY (79-74) beat TOR, 5-3","/boxes/NYA/NYA201409190.shtml",40059,"Venue: Yankee Stadium III",2014,1,0,"Sep",19,"Yankees",9,"09/19/2014"
"154. Sep 20, NYY (79-75) lost to TOR, 3-6","/boxes/NYA/NYA201409200.shtml",47292,"Venue: Yankee Stadium III",2014,0,1,"Sep",20,"Yankees",9,"09/20/2014"
"155. Sep 21, NYY (80-75) beat TOR, 5-2","/boxes/NYA/NYA201409210.shtml",48144,"Venue: Yankee Stadium III",2014,1,0,"Sep",21,"Yankees",9,"09/21/2014"
"156. Sep 22, NYY (81-75) beat BAL, 5-0","/boxes/NYA/NYA201409220.shtml",35614,"Venue: Yankee Stadium III",2014,1,0,"Sep",22,"Yankees",9,"09/22/2014"
"157. Sep 23, NYY (81-76) lost to BAL, 4-5","/boxes/NYA/NYA201409230.shtml",43201,"Venue: Yankee Stadium III",2014,0,1,"Sep",23,"Yankees",9,"09/23/2014"
"158. Sep 24, NYY (81-77) lost to BAL, 5-9","/boxes/NYA/NYA201409240.shtml",46056,"Venue: Yankee Stadium III",2014,0,1,"Sep",24,"Yankees",9,"09/24/2014"
"159. Sep 25, NYY (82-77) beat BAL, 6-5","/boxes/NYA/NYA201409250.shtml",48613,"Venue: Yankee Stadium III",2014,1,0,"Sep",25,"Yankees",9,"09/25/2014"
"1. Apr 6, NYY (0-1) lost to TOR, 1-6","/boxes/NYA/NYA201504060.shtml",48469,"Venue: Yankee Stadium III",2015,0,1,"Apr",6,"Yankees",4,"04/06/2015"
"2. Apr 8, NYY (1-1) beat TOR, 4-3","/boxes/NYA/NYA201504080.shtml",31020,"Venue: Yankee Stadium III",2015,1,0,"Apr",8,"Yankees",4,"04/08/2015"
"3. Apr 9, NYY (1-2) lost to TOR, 3-6","/boxes/NYA/NYA201504090.shtml",32152,"Venue: Yankee Stadium III",2015,0,1,"Apr",9,"Yankees",4,"04/09/2015"
"4. Apr 10, NYY (1-3) lost to BOS, 5-6","/boxes/NYA/NYA201504100.shtml",41292,"Venue: Yankee Stadium III",2015,0,1,"Apr",10,"Yankees",4,"04/10/2015"
"5. Apr 11, NYY (1-4) lost to BOS, 4-8","/boxes/NYA/NYA201504110.shtml",46678,"Venue: Yankee Stadium III",2015,0,1,"Apr",11,"Yankees",4,"04/11/2015"
"6. Apr 12, NYY (2-4) beat BOS, 14-4","/boxes/NYA/NYA201504120.shtml",43019,"Venue: Yankee Stadium III",2015,1,0,"Apr",12,"Yankees",4,"04/12/2015"
"17. Apr 24, NYY (10-7) beat NYM, 6-1","/boxes/NYA/NYA201504240.shtml",45310,"Venue: Yankee Stadium III",2015,1,0,"Apr",24,"Yankees",4,"04/24/2015"
"18. Apr 25, NYY (10-8) lost to NYM, 2-8","/boxes/NYA/NYA201504250.shtml",47909,"Venue: Yankee Stadium III",2015,0,1,"Apr",25,"Yankees",4,"04/25/2015"
"19. Apr 26, NYY (11-8) beat NYM, 6-4","/boxes/NYA/NYA201504260.shtml",47510,"Venue: Yankee Stadium III",2015,1,0,"Apr",26,"Yankees",4,"04/26/2015"
"20. Apr 27, NYY (12-8) beat TBR, 4-1","/boxes/NYA/NYA201504270.shtml",34590,"Venue: Yankee Stadium III",2015,1,0,"Apr",27,"Yankees",4,"04/27/2015"
"21. Apr 28, NYY (13-8) beat TBR, 4-2","/boxes/NYA/NYA201504280.shtml",36934,"Venue: Yankee Stadium III",2015,1,0,"Apr",28,"Yankees",4,"04/28/2015"
"22. Apr 29, NYY (13-9) lost to TBR, 2-3","/boxes/NYA/NYA201504290.shtml",30055,"Venue: Yankee Stadium III",2015,0,1,"Apr",29,"Yankees",4,"04/29/2015"
"29. May 7, NYY (18-11) beat BAL, 4-3","/boxes/NYA/NYA201505070.shtml",39816,"Venue: Yankee Stadium III",2015,1,0,"May",7,"Yankees",5,"05/07/2015"
"30. May 8, NYY (19-11) beat BAL, 5-4","/boxes/NYA/NYA201505080.shtml",38731,"Venue: Yankee Stadium III",2015,1,0,"May",8,"Yankees",5,"05/08/2015"
"31. May 9, NYY (19-12) lost to BAL, 2-6","/boxes/NYA/NYA201505090.shtml",41280,"Venue: Yankee Stadium III",2015,0,1,"May",9,"Yankees",5,"05/09/2015"
"32. May 10, NYY (20-12) beat BAL, 6-2","/boxes/NYA/NYA201505100.shtml",39059,"Venue: Yankee Stadium III",2015,1,0,"May",10,"Yankees",5,"05/10/2015"
"42. May 22, NYY (22-20) lost to TEX, 9-10","/boxes/NYA/NYA201505220.shtml",40008,"Venue: Yankee Stadium III",2015,0,1,"May",22,"Yankees",5,"05/22/2015"
"43. May 23, NYY (22-21) lost to TEX, 4-15","/boxes/NYA/NYA201505230.shtml",42067,"Venue: Yankee Stadium III",2015,0,1,"May",23,"Yankees",5,"05/23/2015"
"44. May 24, NYY (22-22) lost to TEX, 2-5","/boxes/NYA/NYA201505240.shtml",45681,"Venue: Yankee Stadium III",2015,0,1,"May",24,"Yankees",5,"05/24/2015"
"45. May 25, NYY (23-22) beat KCR, 14-1","/boxes/NYA/NYA201505250.shtml",36031,"Venue: Yankee Stadium III",2015,1,0,"May",25,"Yankees",5,"05/25/2015"
"46. May 26, NYY (24-22) beat KCR, 5-1","/boxes/NYA/NYA201505260.shtml",33414,"Venue: Yankee Stadium III",2015,1,0,"May",26,"Yankees",5,"05/26/2015"
"47. May 27, NYY (25-22) beat KCR, 4-2","/boxes/NYA/NYA201505270.shtml",32734,"Venue: Yankee Stadium III",2015,1,0,"May",27,"Yankees",5,"05/27/2015"
"55. Jun 5, NYY (30-25) beat LAA, 8-7","/boxes/NYA/NYA201506050.shtml",40310,"Venue: Yankee Stadium III",2015,1,0,"Jun",5,"Yankees",6,"06/05/2015"
"56. Jun 6, NYY (31-25) beat LAA, 8-2","/boxes/NYA/NYA201506060.shtml",40096,"Venue: Yankee Stadium III",2015,1,0,"Jun",6,"Yankees",6,"06/06/2015"
"57. Jun 7, NYY (32-25) beat LAA, 6-2","/boxes/NYA/NYA201506070.shtml",43178,"Venue: Yankee Stadium III",2015,1,0,"Jun",7,"Yankees",6,"06/07/2015"
"58. Jun 9, NYY (33-25) beat WSN, 6-1","/boxes/NYA/NYA201506090.shtml",36613,"Venue: Yankee Stadium III",2015,1,0,"Jun",9,"Yankees",6,"06/09/2015"
"59. Jun 10, NYY (33-26) lost to WSN, 4-5","/boxes/NYA/NYA201506100.shtml",39847,"Venue: Yankee Stadium III",2015,0,1,"Jun",10,"Yankees",6,"06/10/2015"
"65. Jun 17, NYY (35-30) beat MIA, 2-1","/boxes/NYA/NYA201506170.shtml",43048,"Venue: Yankee Stadium III",2015,1,0,"Jun",17,"Yankees",6,"06/17/2015"
"66. Jun 18, NYY (36-30) beat MIA, 9-4","/boxes/NYA/NYA201506180.shtml",38239,"Venue: Yankee Stadium III",2015,1,0,"Jun",18,"Yankees",6,"06/18/2015"
"67. Jun 19, NYY (37-30) beat DET, 7-2","/boxes/NYA/NYA201506190.shtml",44588,"Venue: Yankee Stadium III",2015,1,0,"Jun",19,"Yankees",6,"06/19/2015"
"68. Jun 20, NYY (38-30) beat DET, 14-3","/boxes/NYA/NYA201506200.shtml",48092,"Venue: Yankee Stadium III",2015,1,0,"Jun",20,"Yankees",6,"06/20/2015"
"69. Jun 21, NYY (38-31) lost to DET, 4-12","/boxes/NYA/NYA201506210.shtml",38691,"Venue: Yankee Stadium III",2015,0,1,"Jun",21,"Yankees",6,"06/21/2015"
"70. Jun 22, NYY (38-32) lost to PHI, 8-11","/boxes/NYA/NYA201506220.shtml",36883,"Venue: Yankee Stadium III",2015,0,1,"Jun",22,"Yankees",6,"06/22/2015"
"71. Jun 23, NYY (38-33) lost to PHI, 6-11","/boxes/NYA/NYA201506230.shtml",36198,"Venue: Yankee Stadium III",2015,0,1,"Jun",23,"Yankees",6,"06/23/2015"
"72. Jun 24, NYY (39-33) beat PHI, 10-2","/boxes/NYA/NYA201506240.shtml",45877,"Venue: Yankee Stadium III",2015,1,0,"Jun",24,"Yankees",6,"06/24/2015"
"80. Jul 3, NYY (43-37) beat TBR, 7-5","/boxes/NYA/NYA201507030.shtml",43141,"Venue: Yankee Stadium III",2015,1,0,"Jul",3,"Yankees",7,"07/03/2015"
"81. Jul 4, NYY (44-37) beat TBR, 3-2","/boxes/NYA/NYA201507040.shtml",35508,"Venue: Yankee Stadium III",2015,1,0,"Jul",4,"Yankees",7,"07/04/2015"
"82. Jul 5, NYY (44-38) lost to TBR, 1-8","/boxes/NYA/NYA201507050.shtml",35050,"Venue: Yankee Stadium III",2015,0,1,"Jul",5,"Yankees",7,"07/05/2015"
"83. Jul 7, NYY (44-39) lost to OAK, 3-4","/boxes/NYA/NYA201507070.shtml",32337,"Venue: Yankee Stadium III",2015,0,1,"Jul",7,"Yankees",7,"07/07/2015"
"84. Jul 8, NYY (45-39) beat OAK, 5-4","/boxes/NYA/NYA201507080.shtml",41626,"Venue: Yankee Stadium III",2015,1,0,"Jul",8,"Yankees",7,"07/08/2015"
"85. Jul 9, NYY (46-39) beat OAK, 6-2","/boxes/NYA/NYA201507090.shtml",40084,"Venue: Yankee Stadium III",2015,1,0,"Jul",9,"Yankees",7,"07/09/2015"
"89. Jul 17, NYY (49-40) beat SEA, 4-3","/boxes/NYA/NYA201507170.shtml",47086,"Venue: Yankee Stadium III",2015,1,0,"Jul",17,"Yankees",7,"07/17/2015"
"90. Jul 18, NYY (49-41) lost to SEA, 3-4","/boxes/NYA/NYA201507180.shtml",46119,"Venue: Yankee Stadium III",2015,0,1,"Jul",18,"Yankees",7,"07/18/2015"
"91. Jul 19, NYY (50-41) beat SEA, 2-1","/boxes/NYA/NYA201507190.shtml",42926,"Venue: Yankee Stadium III",2015,1,0,"Jul",19,"Yankees",7,"07/19/2015"
"92. Jul 21, NYY (51-41) beat BAL, 3-2","/boxes/NYA/NYA201507210.shtml",37993,"Venue: Yankee Stadium III",2015,1,0,"Jul",21,"Yankees",7,"07/21/2015"
"93. Jul 22, NYY (52-41) beat BAL, 4-3","/boxes/NYA/NYA201507220.shtml",43887,"Venue: Yankee Stadium III",2015,1,0,"Jul",22,"Yankees",7,"07/22/2015"
"94. Jul 23, NYY (53-41) beat BAL, 9-3","/boxes/NYA/NYA201507230.shtml",46875,"Venue: Yankee Stadium III",2015,1,0,"Jul",23,"Yankees",7,"07/23/2015"
"105. Aug 4, NYY (60-45) beat BOS, 13-3","/boxes/NYA/NYA201508040.shtml",48522,"Venue: Yankee Stadium III",2015,1,0,"Aug",4,"Yankees",8,"08/04/2015"
"106. Aug 5, NYY (60-46) lost to BOS, 1-2","/boxes/NYA/NYA201508050.shtml",47489,"Venue: Yankee Stadium III",2015,0,1,"Aug",5,"Yankees",8,"08/05/2015"
"107. Aug 6, NYY (61-46) beat BOS, 2-1","/boxes/NYA/NYA201508060.shtml",48608,"Venue: Yankee Stadium III",2015,1,0,"Aug",6,"Yankees",8,"08/06/2015"
"108. Aug 7, NYY (61-47) lost to TOR, 1-2","/boxes/NYA/NYA201508070.shtml",42839,"Venue: Yankee Stadium III",2015,0,1,"Aug",7,"Yankees",8,"08/07/2015"
"109. Aug 8, NYY (61-48) lost to TOR, 0-6","/boxes/NYA/NYA201508080.shtml",45255,"Venue: Yankee Stadium III",2015,0,1,"Aug",8,"Yankees",8,"08/08/2015"
"110. Aug 9, NYY (61-49) lost to TOR, 0-2","/boxes/NYA/NYA201508090.shtml",42034,"Venue: Yankee Stadium III",2015,0,1,"Aug",9,"Yankees",8,"08/09/2015"
"117. Aug 17, NYY (65-52) beat MIN, 8-7","/boxes/NYA/NYA201508170.shtml",38493,"Venue: Yankee Stadium III",2015,1,0,"Aug",17,"Yankees",8,"08/17/2015"
"118. Aug 18, NYY (66-52) beat MIN, 8-4","/boxes/NYA/NYA201508180.shtml",38007,"Venue: Yankee Stadium III",2015,1,0,"Aug",18,"Yankees",8,"08/18/2015"
"119. Aug 19, NYY (67-52) beat MIN, 4-3","/boxes/NYA/NYA201508190.shtml",38086,"Venue: Yankee Stadium III",2015,1,0,"Aug",19,"Yankees",8,"08/19/2015"
"120. Aug 20, NYY (67-53) lost to CLE, 2-3","/boxes/NYA/NYA201508200.shtml",36129,"Venue: Yankee Stadium III",2015,0,1,"Aug",20,"Yankees",8,"08/20/2015"
"121. Aug 21, NYY (67-54) lost to CLE, 3-7","/boxes/NYA/NYA201508210.shtml",35940,"Venue: Yankee Stadium III",2015,0,1,"Aug",21,"Yankees",8,"08/21/2015"
"122. Aug 22, NYY (68-54) beat CLE, 6-2","/boxes/NYA/NYA201508220.shtml",47031,"Venue: Yankee Stadium III",2015,1,0,"Aug",22,"Yankees",8,"08/22/2015"
"123. Aug 23, NYY (68-55) lost to CLE, 3-4","/boxes/NYA/NYA201508230.shtml",46945,"Venue: Yankee Stadium III",2015,0,1,"Aug",23,"Yankees",8,"08/23/2015"
"124. Aug 24, NYY (69-55) beat HOU, 1-0","/boxes/NYA/NYA201508240.shtml",37125,"Venue: Yankee Stadium III",2015,1,0,"Aug",24,"Yankees",8,"08/24/2015"
"125. Aug 25, NYY (69-56) lost to HOU, 1-15","/boxes/NYA/NYA201508250.shtml",38015,"Venue: Yankee Stadium III",2015,0,1,"Aug",25,"Yankees",8,"08/25/2015"
"126. Aug 26, NYY (69-57) lost to HOU, 2-6","/boxes/NYA/NYA201508260.shtml",37259,"Venue: Yankee Stadium III",2015,0,1,"Aug",26,"Yankees",8,"08/26/2015"
"133. Sep 4, NYY (75-58) beat TBR, 5-2","/boxes/NYA/NYA201509040.shtml",32530,"Venue: Yankee Stadium III",2015,1,0,"Sep",4,"Yankees",9,"09/04/2015"
"134. Sep 5, NYY (75-59) lost to TBR, 2-3","/boxes/NYA/NYA201509050.shtml",35030,"Venue: Yankee Stadium III",2015,0,1,"Sep",5,"Yankees",9,"09/05/2015"
"135. Sep 6, NYY (76-59) beat TBR, 6-4","/boxes/NYA/NYA201509060.shtml",35299,"Venue: Yankee Stadium III",2015,1,0,"Sep",6,"Yankees",9,"09/06/2015"
"136. Sep 7, NYY (77-59) beat BAL, 8-6","/boxes/NYA/NYA201509070.shtml",31039,"Venue: Yankee Stadium III",2015,1,0,"Sep",7,"Yankees",9,"09/07/2015"
"137. Sep 8, NYY (77-60) lost to BAL, 1-2","/boxes/NYA/NYA201509080.shtml",30785,"Venue: Yankee Stadium III",2015,0,1,"Sep",8,"Yankees",9,"09/08/2015"
"138. Sep 9, NYY (77-61) lost to BAL, 3-5","/boxes/NYA/NYA201509090.shtml",30038,"Venue: Yankee Stadium III",2015,0,1,"Sep",9,"Yankees",9,"09/09/2015"
"139. Sep 11, NYY (77-62) lost to TOR, 5-11","/boxes/NYA/NYA201509110.shtml",40220,"Venue: Yankee Stadium III",2015,0,1,"Sep",11,"Yankees",9,"09/11/2015"
"141. Sep 12, NYY (77-64) lost to TOR, 7-10","/boxes/NYA/NYA201509122.shtml",46278,"Venue: Yankee Stadium III",2015,0,1,"Sep",12,"Yankees",9,"09/12/2015"
"142. Sep 13, NYY (78-64) beat TOR, 5-0","/boxes/NYA/NYA201509130.shtml",39127,"Venue: Yankee Stadium III",2015,1,0,"Sep",13,"Yankees",9,"09/13/2015"
"152. Sep 24, NYY (84-68) beat CHW, 3-2","/boxes/NYA/NYA201509240.shtml",35132,"Venue: Yankee Stadium III",2015,1,0,"Sep",24,"Yankees",9,"09/24/2015"
"153. Sep 25, NYY (84-69) lost to CHW, 2-5","/boxes/NYA/NYA201509250.shtml",37316,"Venue: Yankee Stadium III",2015,0,1,"Sep",25,"Yankees",9,"09/25/2015"
"154. Sep 26, NYY (85-69) beat CHW, 2-1","/boxes/NYA/NYA201509260.shtml",39134,"Venue: Yankee Stadium III",2015,1,0,"Sep",26,"Yankees",9,"09/26/2015"
"155. Sep 27, NYY (86-69) beat CHW, 6-1","/boxes/NYA/NYA201509270.shtml",38690,"Venue: Yankee Stadium III",2015,1,0,"Sep",27,"Yankees",9,"09/27/2015"
"156. Sep 28, NYY (86-70) lost to BOS, 1-5","/boxes/NYA/NYA201509280.shtml",39476,"Venue: Yankee Stadium III",2015,0,1,"Sep",28,"Yankees",9,"09/28/2015"
"157. Sep 29, NYY (86-71) lost to BOS, 4-10","/boxes/NYA/NYA201509290.shtml",38512,"Venue: Yankee Stadium III",2015,0,1,"Sep",29,"Yankees",9,"09/29/2015"
"158. Sep 30, NYY (86-72) lost to BOS, 5-9","/boxes/NYA/NYA201509300.shtml",39328,"Venue: Yankee Stadium III",2015,0,1,"Sep",30,"Yankees",9,"09/30/2015"
"159. Oct 1, NYY (87-72) beat BOS, 4-1","/boxes/NYA/NYA201510010.shtml",40033,"Venue: Yankee Stadium III",2015,1,0,"Oct",1,"Yankees",10,"10/01/2015"
"1. Apr 5, NYY (0-1) lost to HOU, 3-5","/boxes/NYA/NYA201604050.shtml",47820,"Venue: Yankee Stadium III",2016,0,1,"Apr",5,"Yankees",4,"04/05/2016"
"2. Apr 6, NYY (1-1) beat HOU, 16-6","/boxes/NYA/NYA201604060.shtml",37493,"Venue: Yankee Stadium III",2016,1,0,"Apr",6,"Yankees",4,"04/06/2016"
"3. Apr 7, NYY (2-1) beat HOU, 8-5","/boxes/NYA/NYA201604070.shtml",30003,"Venue: Yankee Stadium III",2016,1,0,"Apr",7,"Yankees",4,"04/07/2016"
"9. Apr 15, NYY (4-5) lost to SEA, 1-7","/boxes/NYA/NYA201604150.shtml",35531,"Venue: Yankee Stadium III",2016,0,1,"Apr",15,"Yankees",4,"04/15/2016"
"10. Apr 16, NYY (4-6) lost to SEA, 2-3","/boxes/NYA/NYA201604160.shtml",38574,"Venue: Yankee Stadium III",2016,0,1,"Apr",16,"Yankees",4,"04/16/2016"
"11. Apr 17, NYY (5-6) beat SEA, 4-3","/boxes/NYA/NYA201604170.shtml",43856,"Venue: Yankee Stadium III",2016,1,0,"Apr",17,"Yankees",4,"04/17/2016"
"12. Apr 19, NYY (5-7) lost to OAK, 2-3","/boxes/NYA/NYA201604190.shtml",31952,"Venue: Yankee Stadium III",2016,0,1,"Apr",19,"Yankees",4,"04/19/2016"
"13. Apr 20, NYY (5-8) lost to OAK, 2-5","/boxes/NYA/NYA201604200.shtml",37396,"Venue: Yankee Stadium III",2016,0,1,"Apr",20,"Yankees",4,"04/20/2016"
"14. Apr 21, NYY (5-9) lost to OAK, 3-7","/boxes/NYA/NYA201604210.shtml",33818,"Venue: Yankee Stadium III",2016,0,1,"Apr",21,"Yankees",4,"04/21/2016"
"15. Apr 22, NYY (6-9) beat TBR, 6-3","/boxes/NYA/NYA201604220.shtml",31843,"Venue: Yankee Stadium III",2016,1,0,"Apr",22,"Yankees",4,"04/22/2016"
"16. Apr 23, NYY (7-9) beat TBR, 3-2","/boxes/NYA/NYA201604230.shtml",40714,"Venue: Yankee Stadium III",2016,1,0,"Apr",23,"Yankees",4,"04/23/2016"
"17. Apr 24, NYY (7-10) lost to TBR, 1-8","/boxes/NYA/NYA201604240.shtml",40981,"Venue: Yankee Stadium III",2016,0,1,"Apr",24,"Yankees",4,"04/24/2016"
"27. May 6, NYY (10-17) beat BOS, 3-2","/boxes/NYA/NYA201605060.shtml",45756,"Venue: Yankee Stadium III",2016,1,0,"May",6,"Yankees",5,"05/06/2016"
"28. May 7, NYY (11-17) beat BOS, 8-2","/boxes/NYA/NYA201605070.shtml",47822,"Venue: Yankee Stadium III",2016,1,0,"May",7,"Yankees",5,"05/07/2016"
"29. May 8, NYY (11-18) lost to BOS, 1-5","/boxes/NYA/NYA201605080.shtml",41869,"Venue: Yankee Stadium III",2016,0,1,"May",8,"Yankees",5,"05/08/2016"
"30. May 9, NYY (12-18) beat KCR, 6-3","/boxes/NYA/NYA201605090.shtml",41243,"Venue: Yankee Stadium III",2016,1,0,"May",9,"Yankees",5,"05/09/2016"
"31. May 10, NYY (13-18) beat KCR, 10-7","/boxes/NYA/NYA201605100.shtml",39128,"Venue: Yankee Stadium III",2016,1,0,"May",10,"Yankees",5,"05/10/2016"
"32. May 11, NYY (13-19) lost to KCR, 3-7","/boxes/NYA/NYA201605110.shtml",31226,"Venue: Yankee Stadium III",2016,0,1,"May",11,"Yankees",5,"05/11/2016"
"33. May 12, NYY (14-19) beat KCR, 7-3","/boxes/NYA/NYA201605120.shtml",35944,"Venue: Yankee Stadium III",2016,1,0,"May",12,"Yankees",5,"05/12/2016"
"34. May 13, NYY (14-20) lost to CHW, 1-7","/boxes/NYA/NYA201605130.shtml",34264,"Venue: Yankee Stadium III",2016,0,1,"May",13,"Yankees",5,"05/13/2016"
"35. May 14, NYY (15-20) beat CHW, 2-1","/boxes/NYA/NYA201605140.shtml",39691,"Venue: Yankee Stadium III",2016,1,0,"May",14,"Yankees",5,"05/14/2016"
"36. May 15, NYY (16-20) beat CHW, 7-5","/boxes/NYA/NYA201605150.shtml",41979,"Venue: Yankee Stadium III",2016,1,0,"May",15,"Yankees",5,"05/15/2016"
"44. May 24, NYY (22-22) beat TOR, 6-0","/boxes/NYA/NYA201605240.shtml",35174,"Venue: Yankee Stadium III",2016,1,0,"May",24,"Yankees",5,"05/24/2016"
"45. May 25, NYY (22-23) lost to TOR, 4-8","/boxes/NYA/NYA201605250.shtml",38959,"Venue: Yankee Stadium III",2016,0,1,"May",25,"Yankees",5,"05/25/2016"
"46. May 26, NYY (22-24) lost to TOR, 1-3","/boxes/NYA/NYA201605260.shtml",38391,"Venue: Yankee Stadium III",2016,0,1,"May",26,"Yankees",5,"05/26/2016"
"57. Jun 6, NYY (27-30) beat LAA, 5-2","/boxes/NYA/NYA201606060.shtml",34648,"Venue: Yankee Stadium III",2016,1,0,"Jun",6,"Yankees",6,"06/06/2016"
"58. Jun 7, NYY (28-30) beat LAA, 6-3","/boxes/NYA/NYA201606070.shtml",31034,"Venue: Yankee Stadium III",2016,1,0,"Jun",7,"Yankees",6,"06/07/2016"
"59. Jun 8, NYY (29-30) beat LAA, 12-6","/boxes/NYA/NYA201606080.shtml",31557,"Venue: Yankee Stadium III",2016,1,0,"Jun",8,"Yankees",6,"06/08/2016"
"60. Jun 9, NYY (30-30) beat LAA, 6-3","/boxes/NYA/NYA201606090.shtml",34971,"Venue: Yankee Stadium III",2016,1,0,"Jun",9,"Yankees",6,"06/09/2016"
"61. Jun 10, NYY (31-30) beat DET, 4-0","/boxes/NYA/NYA201606100.shtml",40011,"Venue: Yankee Stadium III",2016,1,0,"Jun",10,"Yankees",6,"06/10/2016"
"62. Jun 11, NYY (31-31) lost to DET, 1-6","/boxes/NYA/NYA201606110.shtml",38050,"Venue: Yankee Stadium III",2016,0,1,"Jun",11,"Yankees",6,"06/11/2016"
"63. Jun 12, NYY (31-32) lost to DET, 1-4","/boxes/NYA/NYA201606120.shtml",47474,"Venue: Yankee Stadium III",2016,0,1,"Jun",12,"Yankees",6,"06/12/2016"
"70. Jun 21, NYY (34-36) lost to COL, 4-8","/boxes/NYA/NYA201606210.shtml",34760,"Venue: Yankee Stadium III",2016,0,1,"Jun",21,"Yankees",6,"06/21/2016"
"71. Jun 22, NYY (35-36) beat COL, 9-8","/boxes/NYA/NYA201606220.shtml",40104,"Venue: Yankee Stadium III",2016,1,0,"Jun",22,"Yankees",6,"06/22/2016"
"72. Jun 24, NYY (36-36) beat MIN, 5-3","/boxes/NYA/NYA201606240.shtml",44808,"Venue: Yankee Stadium III",2016,1,0,"Jun",24,"Yankees",6,"06/24/2016"
"73. Jun 25, NYY (37-36) beat MIN, 2-1","/boxes/NYA/NYA201606250.shtml",40075,"Venue: Yankee Stadium III",2016,1,0,"Jun",25,"Yankees",6,"06/25/2016"
"74. Jun 26, NYY (37-37) lost to MIN, 1-7","/boxes/NYA/NYA201606260.shtml",38673,"Venue: Yankee Stadium III",2016,0,1,"Jun",26,"Yankees",6,"06/26/2016"
"75. Jun 27, NYY (37-38) lost to TEX, 6-9","/boxes/NYA/NYA201606270.shtml",32914,"Venue: Yankee Stadium III",2016,0,1,"Jun",27,"Yankees",6,"06/27/2016"
"76. Jun 28, NYY (37-39) lost to TEX, 1-7","/boxes/NYA/NYA201606280.shtml",32373,"Venue: Yankee Stadium III",2016,0,1,"Jun",28,"Yankees",6,"06/28/2016"
"77. Jun 29, NYY (38-39) beat TEX, 9-7","/boxes/NYA/NYA201606290.shtml",39875,"Venue: Yankee Stadium III",2016,1,0,"Jun",29,"Yankees",6,"06/29/2016"
"78. Jun 30, NYY (39-39) beat TEX, 2-1","/boxes/NYA/NYA201606300.shtml",39934,"Venue: Yankee Stadium III",2016,1,0,"Jun",30,"Yankees",6,"06/30/2016"
"89. Jul 15, NYY (44-45) lost to BOS, 3-5","/boxes/NYA/NYA201607150.shtml",47439,"Venue: Yankee Stadium III",2016,0,1,"Jul",15,"Yankees",7,"07/15/2016"
"90. Jul 16, NYY (44-46) lost to BOS, 2-5","/boxes/NYA/NYA201607160.shtml",48329,"Venue: Yankee Stadium III",2016,0,1,"Jul",16,"Yankees",7,"07/16/2016"
"91. Jul 17, NYY (45-46) beat BOS, 3-1","/boxes/NYA/NYA201607170.shtml",42884,"Venue: Yankee Stadium III",2016,1,0,"Jul",17,"Yankees",7,"07/17/2016"
"92. Jul 18, NYY (46-46) beat BAL, 2-1","/boxes/NYA/NYA201607180.shtml",31102,"Venue: Yankee Stadium III",2016,1,0,"Jul",18,"Yankees",7,"07/18/2016"
"93. Jul 19, NYY (47-46) beat BAL, 7-1","/boxes/NYA/NYA201607190.shtml",31192,"Venue: Yankee Stadium III",2016,1,0,"Jul",19,"Yankees",7,"07/19/2016"
"94. Jul 20, NYY (48-46) beat BAL, 5-0","/boxes/NYA/NYA201607200.shtml",35681,"Venue: Yankee Stadium III",2016,1,0,"Jul",20,"Yankees",7,"07/20/2016"
"95. Jul 21, NYY (48-47) lost to BAL, 1-4","/boxes/NYA/NYA201607210.shtml",42476,"Venue: Yankee Stadium III",2016,0,1,"Jul",21,"Yankees",7,"07/21/2016"
"96. Jul 22, NYY (49-47) beat SFG, 3-2","/boxes/NYA/NYA201607220.shtml",45304,"Venue: Yankee Stadium III",2016,1,0,"Jul",22,"Yankees",7,"07/22/2016"
"97. Jul 23, NYY (49-48) lost to SFG, 1-2","/boxes/NYA/NYA201607230.shtml",46727,"Venue: Yankee Stadium III",2016,0,1,"Jul",23,"Yankees",7,"07/23/2016"
"98. Jul 24, NYY (50-48) beat SFG, 5-2","/boxes/NYA/NYA201607240.shtml",34143,"Venue: Yankee Stadium III",2016,1,0,"Jul",24,"Yankees",7,"07/24/2016"
