500, OFFENSES AGAINST PUBLIC SAFETY, Mets, 0.000000, 0.000000, -99999.000000
500, DANGEROUS DRUGS, Yankees, 0.467229, 1.433140, 0.000000
500, DANGEROUS DRUGS, Mets, 0.004314, 0.995686, 0.000892
500, INTOXICATED/IMPAIRED DRIVING, Yankees, 0.000000, 0.000000, -99999.000000
500, INTOXICATED/IMPAIRED DRIVING, Mets, 0.000000, 0.000000, -99999.000000
500, NYS LAWS-UNCLASSIFIED VIOLATION, Yankees, 0.000000, 0.000000, -99999.000000
500, NYS LAWS-UNCLASSIFIED VIOLATION, Mets, 0.000000, 0.000000, -99999.000000
500, ALCOHOLIC BEVERAGE CONTROL LAW, Yankees, 0.000000, 2.000000, nan
500, ALCOHOLIC BEVERAGE CONTROL LAW, Mets, 0.000000, 0.000000, -99999.000000
500, ANTICIPATORY OFFENSES, Yankees, 0.000000, 1.000000, nan
500, ANTICIPATORY OFFENSES, Mets, 0.000000, 0.000000, -99999.000000
500, HOMICIDE-NEGLIGENT,UNCLASSIFIE, Yankees, 0.000000, 0.000000, -99999.000000
500, HOMICIDE-NEGLIGENT,UNCLASSIFIE, Mets, 0.000000, 0.000000, -99999.000000
500, NEW YORK CITY HEALTH CODE, Yankees, 0.000000, 0.000000, -99999.000000
500, NEW YORK CITY HEALTH CODE, Mets, 0.000000, 0.000000, -99999.000000
500, FORGERY, Yankees, 0.036047, 1.113378, 0.000000
500, FORGERY, Mets, 0.001181, 1.198819, 0.195535
500, GAMBLING, Yankees, 0.002364, 1.053191, 0.022316
500, GAMBLING, Mets, 0.000000, 0.000000, -99999.000000
500, BURGLAR'S TOOLS, Yankees, 0.001958, 0.998042, 0.025290
500, BURGLAR'S TOOLS, Mets, -99999.000000, -99999.000000, -99999.000000
500, FORTUNE TELLING, Yankees, 0.000000, 0.000000, -99999.000000
500, FORTUNE TELLING, Mets, 0.000000, 0.000000, -99999.000000
500, ROBBERY, Yankees, 0.116525, 1.072250, 0.000000
500, ROBBERY, Mets, 0.006693, 0.993307, 0.000035
500, CRIMINAL TRESPASS, Yankees, 0.132888, 1.229076, 0.000000
500, CRIMINAL TRESPASS, Mets, 0.002786, 1.229773, 0.083897
500, DANGEROUS WEAPONS, Yankees, 0.120930, 1.078023, 0.000000
500, DANGEROUS WEAPONS, Mets, 0.002745, 0.997255, 0.008064
500, FRAUDS, Yankees, 0.014212, 1.029266, 0.000000
500, FRAUDS, Mets, 0.000783, 0.999217, 0.157177
500, HARRASSMENT 2, Yankees, 0.354701, 1.183077, 0.000000
500, HARRASSMENT 2, Mets, 0.010723, 1.120856, 0.000005
500, FELONY ASSAULT, Yankees, 0.148890, 1.159990, 0.000000
500, FELONY ASSAULT, Mets, 0.005527, 1.298821, 0.003263
500, SEX CRIMES, Yankees, 0.000000, 0.000000, -99999.000000
500, SEX CRIMES, Mets, 0.000000, 0.000000, -99999.000000
500, LOITERING FOR DRUG PURPOSES, Yankees, 0.000000, 0.000000, -99999.000000
500, LOITERING FOR DRUG PURPOSES, Mets, 0.000000, 0.000000, -99999.000000
500, GRAND LARCENY OF MOTOR VEHICLE, Yankees, 0.036768, 1.024961, 0.000000
500, GRAND LARCENY OF MOTOR VEHICLE, Mets, 0.004327, 0.995673, 0.002209
500, ARSON, Yankees, 0.006661, 0.993339, 0.000036
500, ARSON, Mets, 0.003525, 0.996475, 0.006611
500, all, Yankees, 4.649967, 1.761743, 0.000000
500, all, Mets, 0.200677, 1.522684, 0.000000
1000, OFFENSES AGAINST THE PERSON, Yankees, 0.038807, 1.100082, 0.000000
1000, OFFENSES AGAINST THE PERSON, Mets, 0.002355, 1.122645, 0.021908
1000, INTOXICATED & IMPAIRED DRIVING, Yankees, 0.072339, 1.090263, 0.000000
1000, INTOXICATED & IMPAIRED DRIVING, Mets, 0.030412, 1.004676, 0.000000
1000, GRAND LARCENY, Yankees, 0.693790, 1.032954, 0.000000
1000, GRAND LARCENY, Mets, 0.078464, 1.165286, 0.000000
1000, ABORTION, Yankees, 0.000000, 0.000000, -99999.000000
1000, ABORTION, Mets, 0.000000, 0.000000, -99999.000000
1000, HOMICIDE-NEGLIGENT-VEHICLE, Yankees, 0.000000, 0.000000, -99999.000000
1000, HOMICIDE-NEGLIGENT-VEHICLE, Mets, 0.000000, 0.000000, -99999.000000
1000, UNLAWFUL POSS. WEAP. ON SCHOOL, Yankees, 0.000000, 0.000000, -99999.000000
1000, UNLAWFUL POSS. WEAP. ON SCHOOL, Mets, 0.000000, 0.000000, -99999.000000
1000, OTHER STATE LAWS, Yankees, 0.000000, 1.000000, nan
1000, OTHER STATE LAWS, Mets, 0.000000, 0.000000, -99999.000000
1000, UNAUTHORIZED USE OF A VEHICLE, Yankees, 0.025468, 1.090812, 0.000000
1000, UNAUTHORIZED USE OF A VEHICLE, Mets, 0.006289, 0.993711, 0.000060
1000, OTHER TRAFFIC INFRACTION, Yankees, 0.000000, 0.000000, -99999.000000
1000, OTHER TRAFFIC INFRACTION, Mets, 0.000000, 0.000000, -99999.000000
1000, BURGLARY, Yankees, 0.292751, 0.989427, 0.000000
1000, BURGLARY, Mets, 0.059208, 1.052942, 0.000000
1000, OFFENSES INVOLVING FRAUD, Yankees, 0.051926, 1.465931, 0.000000
1000, OFFENSES INVOLVING FRAUD, Mets, 0.007886, 1.292114, 0.004586
1000, KIDNAPPING, Yankees, 0.000000, 0.000000, -99999.000000
1000, KIDNAPPING, Mets, 0.000000, 0.000000, -99999.000000
1000, ASSAULT 3 & RELATED OFFENSES, Yankees, 2.414587, 0.894577, 0.000000
1000, ASSAULT 3 & RELATED OFFENSES, Mets, 0.129909, 1.154609, 0.000000
1000, OTHER STATE LAWS (NON PENAL LAW), Yankees, 0.000000, 0.000000, -99999.000000
1000, OTHER STATE LAWS (NON PENAL LAW), Mets, 0.000000, 0.000000, -99999.000000
